entry_timestamp,exit_timestamp,entry_price,exit_price,size,trade_type,pnl,final_equity,exit_reason,window,window_start_capital,bars_in_trade,max_adverse_excursion,max_favorable_excursion,TENKAN_SEN_PERIOD,KIJUN_SEN_PERIOD,SENKOU_SPAN_B_PERIOD,RSI_PERIOD,RSI_OVERBOUGHT,RSI_OVERSOLD,min_confidence,strong_signal_threshold,confluence_threshold,volatility_threshold,volatility_window,trend_window,momentum_window,ADX_THRESHOLD
2025-04-03 00:45:00,2025-04-03 01:05:00,83178.86865,83208.404985,0.10336159477999263,1,3.052922689555809,9056.10638817862,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 01:05:00,2025-04-03 01:20:00,83291.655015,83240.35900000001,0.10329127290387398,1,-5.2984306842447,9045.50952681013,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 01:20:00,2025-04-03 01:30:00,83323.64099999999,83397.27050500001,0.103130803543134,1,7.593470015135161,9060.696466840402,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 01:30:00,2025-04-03 01:50:00,83480.709495,83735.1115,0.05155479448826395,1,13.115643085177107,9098.954997052093,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 01:50:00,2025-04-03 07:15:00,83818.8885,82983.497495,0.1031271996311367,1,-86.15153494269067,8926.651927166713,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 07:15:00,2025-04-03 07:35:00,83066.52250499999,83223.117625,0.05104534940834874,1,7.993452616042948,8959.763908803207,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 07:35:00,2025-04-03 08:20:00,83306.382375,83599.689245,0.0715220470447674,1,20.9779077546935,9006.328838747992,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 08:20:00,2025-04-03 08:40:00,83683.33075499999,83646.14600500002,0.10224273244883215,1,-3.8018704454237717,8998.725097857143,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 08:40:00,2025-04-03 09:40:00,83729.833995,83704.12700000001,0.10209967505100731,1,-2.624675836036431,8993.475746185071,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 09:40:00,2025-04-03 10:20:00,83787.87299999999,83405.67629999999,0.10196943367778077,1,-38.97238105251672,8915.530984080036,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 10:20:00,2025-04-03 11:00:00,83489.1237,83063.68738,0.1014473988888691,1,-43.159408056851895,8829.212167966332,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 11:00:00,2025-04-03 11:10:00,83146.79262000001,83295.821255,0.07061518438277446,1,10.52368453883785,8853.284309615696,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 11:10:00,2025-04-03 12:15:00,83379.15874500001,82849.87434000001,0.10087197113438458,1,-53.38996122303977,8746.504387169616,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 12:15:00,2025-04-03 12:35:00,82932.76566,82391.99339500001,0.10019175294209204,1,-54.180921172814756,8638.142544823988,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 12:35:00,2025-04-03 12:45:00,82474.426605,81886.91606,0.09950036339004127,1,-58.45751272298093,8521.227519378028,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 12:45:00,2025-04-03 12:55:00,81968.84394,81908.08547,0.04937953101628875,1,-3.0002247538672826,8529.44126711329,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 12:55:00,2025-04-03 13:05:00,81990.03452999999,81867.70567000001,0.09469523017845564,1,-11.583959555166144,8506.273348002958,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 13:05:00,2025-04-03 13:20:00,81949.61433,81781.089,0.09200986642240051,1,-15.505993102089999,8475.261361798779,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 13:20:00,2025-04-03 13:40:00,81862.911,82329.81450000001,0.06344454389664628,1,29.62247960124873,8538.234113939998,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 13:40:00,2025-04-03 14:45:00,82412.18549999999,81498.51036,0.09842382360121973,1,-89.92740080817897,8358.37931232364,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 14:45:00,2025-04-03 14:55:00,81580.04964,81491.23400000001,0.09733336007697306,1,-8.644724668585464,8341.089862986468,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 14:55:00,2025-04-03 15:20:00,81572.76599999999,81620.44936,0.041155547292357195,1,1.9624347775389048,8355.080309365027,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 15:20:00,2025-04-03 15:35:00,81702.11064,81839.06,0.06800471079883649,1,9.313201620885659,8378.967052633541,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 15:35:00,2025-04-03 15:45:00,81920.94,81871.03400500001,0.09716708206719629,1,-4.8492199118094765,8369.268612809921,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 15:45:00,2025-04-03 16:05:00,81952.945995,82038.17039500001,0.04850835492023989,1,4.134095443064804,8395.923119737432,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 16:05:00,2025-04-03 16:20:00,82120.249605,82179.959465,0.06798918538948823,1,4.059624741120569,8409.264824313854,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 16:20:00,2025-04-03 16:30:00,82262.180535,81886.35634000001,0.09711390496996579,1,-36.49775515864329,8336.269313996567,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 16:30:00,2025-04-03 16:50:00,81968.28366,81781.098995,0.0966160994799673,1,-18.08505221476512,8300.099209567037,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 16:50:00,2025-04-03 17:10:00,81862.921005,81813.362855,0.0881639263467818,1,-4.36924108648251,8291.360727394072,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 17:10:00,2025-04-03 17:45:00,81895.21714499999,81910.454285,0.037228269675671555,1,0.567252357006409,8300.11894345898,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 17:45:00,2025-04-03 18:50:00,81992.40571499999,82054.30232500001,0.06731817476591555,1,4.166766809399416,8312.961091204514,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 18:50:00,2025-04-03 19:10:00,82136.397675,82152.893005,0.09614876303551363,1,1.5860055753630988,8316.133102355241,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 19:10:00,2025-04-03 19:45:00,82235.086995,81998.20039000001,0.09607001993829992,1,-22.75770086546545,8270.617700624309,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 19:45:00,2025-04-03 19:55:00,82080.23960999999,81967.69565000001,0.09572446246411602,1,-10.773210074581144,8249.071280475146,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 19:55:00,2025-04-03 20:25:00,82049.70434999999,81780.539275,0.09551061491974029,1,-25.70812182816635,8197.655036818815,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 20:25:00,2025-04-03 20:55:00,81862.36072499999,82322.80800500001,0.04269124028724292,1,19.65706547008837,8247.406291233267,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 20:55:00,2025-04-03 21:10:00,82405.171995,82468.175285,0.0665555941561884,1,4.193221399745165,8259.830224707497,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 21:10:00,2025-04-03 21:25:00,82550.68471499998,82500.73899499999,0.09505479864355748,1,-4.747580357706437,8250.335063992083,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 21:25:00,2025-04-03 21:50:00,82583.281005,82540.66902000002,0.09490805179220159,1,-4.044220479346748,8242.246623033388,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 21:50:00,2025-04-03 22:00:00,82623.25098,82758.689955,0.06633839675037685,1,8.984804459014192,8262.896938701973,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 22:00:00,2025-04-03 23:35:00,82841.490045,82868.53500500001,0.0663294016229306,1,1.7938760137170098,8269.569006625663,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 23:35:00,2025-04-03 23:55:00,82951.444995,83171.483455,0.04735354855342131,1,10.41960189922987,8306.188070413089,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-03 23:55:00,2025-04-04 00:05:00,83254.696545,83041.45850000001,0.09477998232360783,1,-20.210698135819836,8265.76667414145,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 00:05:00,2025-04-04 00:20:00,83124.54149999999,83196.44097,0.06612649813297394,1,4.754460168717076,8278.610311269838,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 00:20:00,2025-04-04 00:30:00,83279.67903,83264.88673,0.09443696094065442,1,-1.3969398573225347,8275.816431555193,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 00:30:00,2025-04-04 01:50:00,83348.19326999999,82819.159705,0.09432748691395161,1,-49.90240667957779,8176.0116181960375,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 01:50:00,2025-04-04 02:10:00,82902.020295,83018.35006000001,0.0655840196264588,1,7.62937359090244,8194.289095818098,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 02:10:00,2025-04-04 02:20:00,83101.40994,82944.96677000001,0.09367560245545446,1,-14.65490819978959,8164.979279418518,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 02:20:00,2025-04-04 03:25:00,83027.95323,82920.35908,0.09342311852443567,1,-10.051781027986326,8144.875717362545,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 03:25:00,2025-04-04 05:35:00,83003.32092,83138.919745,0.0652545258673018,1,8.848437033538765,8165.599909597183,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 05:35:00,2025-04-04 06:10:00,83222.10025499998,83182.50794,0.09321225840669965,1,-3.690489096698252,8158.218931403787,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 06:10:00,2025-04-04 07:15:00,83265.73206,83408.45491,0.046539601544899924,1,6.642264570352779,8183.469161626122,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 07:15:00,2025-04-04 07:30:00,83491.90508999999,83507.815205,0.06518005531931709,1,1.0370221758380391,8188.451304746145,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 07:30:00,2025-04-04 08:25:00,83591.36479499999,84345.815995,0.06514213676269463,1,49.146563251179764,8290.335955621922,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 08:25:00,2025-04-04 08:45:00,84430.20400499999,84587.66501,0.06529740719520341,1,10.281795360851264,8313.520472190106,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 08:45:00,2025-04-04 09:00:00,84672.29499,84201.65811,0.09327542674393502,1,-43.89885582343329,8225.722760543238,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 09:00:00,2025-04-04 09:15:00,84285.90189,84412.81248,0.06489941393639223,1,8.236422913321729,8245.030916482789,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 09:15:00,2025-04-04 09:55:00,84497.26752,84529.09431000001,0.09269861145278666,1,2.9502992400013817,8250.931514962791,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 09:55:00,2025-04-04 10:05:00,84613.66569,83874.051995,0.09263734026052278,1,-68.51584552505685,8113.899823912678,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 10:05:00,2025-04-04 10:20:00,83957.96800499999,83100.17912500001,0.09181028335819172,1,-78.75384013430391,7956.3921436440705,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 10:20:00,2025-04-04 10:50:00,83183.32087499999,82404.33722,0.08864669836126583,1,-69.0543290931404,7818.28348545779,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 10:50:00,2025-04-04 11:05:00,82486.78278,82388.11533500001,0.05811218894246607,1,-5.733781206309484,7806.815923045171,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 11:05:00,2025-04-04 12:00:00,82470.544665,82376.800995,0.025929295290719738,1,-2.4307073010656866,7807.397205857352,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 12:00:00,2025-04-04 12:35:00,82459.21900499999,82474.59207500001,0.022696799922651396,1,0.34891949398727795,7819.084177047193,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 12:35:00,2025-04-04 13:05:00,82557.107925,82882.85784000001,0.0411876108973223,1,13.416860748856125,7854.872582494386,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 13:05:00,2025-04-04 13:20:00,82965.78216,82934.521995,0.08239695641593893,1,-2.575742453060034,7849.721097588265,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 13:20:00,2025-04-04 14:00:00,83017.49800499999,83145.356525,0.04388050960521309,1,5.610497014968719,7874.917682663985,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 14:00:00,2025-04-04 14:45:00,83228.543475,81870.88408,0.071277144622435,1,-96.77008504542226,7681.377512573141,Stop Loss,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 14:45:00,2025-04-04 15:05:00,81952.79591999999,82954.34208,0.032725020634809525,1,32.77561875271466,7763.230525375679,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
2025-04-04 15:05:00,2025-04-04 15:25:00,83037.33791999999,83170.403995,0.03000116960276079,1,3.9921378844489794,7786.014440512052,Trailing Take Profit,2,10000.0,,,,14,34,63,14,70.213079515498,26.460666242893467,,,,,,,,29.585704609862013
