entry_timestamp,exit_timestamp,entry_price,exit_price,size,trade_type,pnl,final_equity,exit_reason,window,window_start_capital,bars_in_trade,max_adverse_excursion,max_favorable_excursion,TENKAN_SEN_PERIOD,KIJUN_SEN_PERIOD,SENKOU_SPAN_B_PERIOD,RSI_PERIOD,RSI_OVERBOUGHT,RSI_OVERSOLD,min_confidence,strong_signal_threshold,confluence_threshold,volatility_threshold,volatility_window,trend_window,momentum_window,ADX_THRESHOLD
2025-04-02 17:55:00,2025-04-02 18:00:00,86658.637665,86537.14978,0.1096255405805542,1,-13.318175067112653,9973.363649865776,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:00:00,2025-04-02 18:05:00,86623.73022,86434.82097,0.1093775971469875,1,-20.662439843839216,9932.038770178096,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:05:00,2025-04-02 18:10:00,86521.29903,86475.690525,0.1090533422111195,1,-4.973759903502174,9922.091250371093,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:10:00,2025-04-02 18:15:00,86562.209475,86392.1823,0.1088926304564217,1,-18.514706334823867,9885.061837701447,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:15:00,2025-04-02 18:20:00,86478.61769999999,86366.53513,0.10859110605113632,1,-12.171170245352187,9860.719497210743,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:20:00,2025-04-02 18:25:00,86452.94487,86193.34177000001,0.1083558638336319,1,-28.129518154387966,9804.460460901966,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:25:00,2025-04-02 18:50:00,86279.57823,86490.83295000001,0.07556789613782292,1,15.964074739585747,9838.401148733074,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:50:00,2025-04-02 18:55:00,86577.36705,86242.87699,0.10795524754060329,1,-36.10995722717086,9766.181234278733,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 18:55:00,2025-04-02 19:05:00,86329.16301,86287.72455500001,0.07522962454811546,1,-3.1173994115036683,9762.246430444622,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 19:05:00,2025-04-02 19:10:00,86374.05544499999,86228.594135,0.10737175719192481,1,-15.61843645813761,9731.009557528349,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 19:10:00,2025-04-02 19:15:00,86314.86586499999,86203.826525,0.10710158658081734,1,-11.892489486885577,9707.224578554578,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 19:15:00,2025-04-02 19:25:00,86290.073475,86307.92445,0.07480935042440343,1,1.335419844192899,9711.752929872004,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 19:25:00,2025-04-02 19:35:00,86394.27555,86351.592605,0.10679139589565552,1,-4.558171277488317,9702.636587317029,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 19:35:00,2025-04-02 20:05:00,86437.98739499999,86594.371155,0.05331859889234513,1,8.338162972717381,9743.947844403645,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 20:05:00,2025-04-02 20:20:00,86681.008845,87315.57037500001,0.05339549328928592,1,33.88272591675434,9870.19156820444,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 20:20:00,2025-04-02 20:25:00,87402.92962499999,85849.69368000001,0.1072810949246739,1,-166.63285285595828,9536.925862492522,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 20:25:00,2025-04-02 20:40:00,85935.58631999999,85327.30500500002,0.10542872815960903,1,-64.13032540370146,9408.66521168512,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 20:40:00,2025-04-02 20:50:00,85412.674995,85564.07656000002,0.052323802946249505,1,7.921905652814934,9442.89220656049,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 20:50:00,2025-04-02 21:00:00,85649.68344,85269.36399000001,0.10473766201969356,1,-39.83377001361374,9363.22466653326,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 21:00:00,2025-04-02 21:05:00,85354.67601,84685.55604,0.1042129599573955,1,-69.73097264030365,9223.762721252653,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 21:05:00,2025-04-02 22:00:00,84770.28396,84336.91045000001,0.10336847036309042,1,-44.79715682458247,9134.168407603487,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 22:00:00,2025-04-02 22:05:00,84421.28955,83896.95054,0.10278757921701649,1,-53.8955375269466,9026.377332549593,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 22:05:00,2025-04-02 22:15:00,83980.88945999999,83491.14354500001,0.10210725941413618,1,-50.00661318991621,8926.36410616976,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 22:15:00,2025-04-02 22:25:00,83574.676455,83436.18104,0.1014666913538968,1,-14.052671527734605,8898.258763114292,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 22:25:00,2025-04-02 22:35:00,83519.65896,82962.23813000001,0.101213845102111,1,-56.41870554430895,8785.421352025674,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 22:35:00,2025-04-02 23:00:00,83045.24187,82479.79947,0.1005012460255044,1,-56.827665755651665,8671.76602051437,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 23:00:00,2025-04-02 23:15:00,82562.32053,82515.691515,0.09978132478114167,1,-4.652704889939589,8662.460610734492,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 23:15:00,2025-04-02 23:30:00,82598.248485,82751.05377500001,0.04981544845767662,1,7.6120640480555215,8689.85721913164,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-02 23:30:00,2025-04-03 00:00:00,82833.84622499999,82286.21631,0.09966172928577008,1,-54.5777443375176,8580.701730456605,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 00:00:00,2025-04-03 00:25:00,82368.54369,82916.52100000001,0.04948288678389874,1,27.115499190875486,8647.461613180187,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 00:25:00,2025-04-03 00:45:00,82999.47899999999,83095.73135,0.04948879578220712,1,4.763412892708006,8673.494486511638,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 00:45:00,2025-04-03 01:05:00,83178.86865,83208.404985,0.09906145510174662,1,2.925912323472355,8679.34631115858,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 01:05:00,2025-04-03 01:20:00,83291.655015,83240.35900000001,0.09899405881796611,1,-5.078000726035821,8669.190309706508,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 01:20:00,2025-04-03 01:30:00,83323.64099999999,83397.27050500001,0.0988402654442475,1,7.277559818730424,8683.74542934397,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 01:30:00,2025-04-03 01:50:00,83480.709495,83735.1115,0.04940996673231958,1,12.569994603685215,8720.412294642358,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 01:50:00,2025-04-03 02:15:00,83818.8885,83349.48441,0.09883681146535651,1,-46.39440354439688,8627.623487553565,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 02:15:00,2025-04-03 02:25:00,83432.87558999998,83381.32848,0.09823756229442802,1,-5.063862429721257,8617.495762694123,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 02:25:00,2025-04-03 02:40:00,83464.75151999999,83465.396425,0.09808477022300513,1,0.06325535874148058,8617.622273411607,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 02:40:00,2025-04-03 03:00:00,83548.90357499999,83590.193995,0.04899370793293518,1,2.022970777908461,8632.440776315214,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 03:00:00,2025-04-03 03:40:00,83673.826005,83367.27551,0.09800936719458013,1,-30.044820028134183,8572.351136258947,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 03:40:00,2025-04-03 03:55:00,83450.68448999999,83442.228015,0.09758737905165865,1,-0.8252452312643619,8570.700645796418,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 03:55:00,2025-04-03 04:15:00,83525.711985,83299.64934000002,0.09748094832126436,1,-22.036801014611733,8526.627043767194,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 04:15:00,2025-04-03 04:35:00,83382.99066,83474.72176,0.09714566037344904,1,8.91127828628333,8544.44960033976,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 04:35:00,2025-04-03 04:45:00,83558.23823999999,83529.81420000001,0.097144546023195,1,-2.761240461943533,8538.927119415874,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 04:45:00,2025-04-03 05:10:00,83613.3858,83567.96511500001,0.09701772851118151,1,-4.406611686120929,8530.113896043631,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 05:10:00,2025-04-03 05:20:00,83651.574885,83438.38993500001,0.09687334891640575,1,-20.65194004507465,8488.810015953482,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 05:20:00,2025-04-03 05:30:00,83521.870065,83327.245535,0.09655398650532847,1,-18.791774243225987,8451.226467467031,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 05:30:00,2025-04-03 05:45:00,83410.61446499999,83394.55186500002,0.09625471764702795,1,-1.5461010276748068,8448.134265411683,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 05:45:00,2025-04-03 06:10:00,83477.98813499999,83295.81126,0.09614184207652382,1,-17.51482034624367,8413.104624719197,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 06:10:00,2025-04-03 06:30:00,83379.14873999999,83168.404995,0.09585669216180148,1,-20.201198289488772,8372.702228140219,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 06:30:00,2025-04-03 06:50:00,83251.61500499999,83193.78229999999,0.09554249627776586,1,-5.525481002195004,8361.65126613583,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 06:50:00,2025-04-03 06:55:00,83277.0177,83017.120675,0.09538728597901074,1,-24.790871848768948,8312.069522438293,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 06:55:00,2025-04-03 07:10:00,83100.17932499999,83053.87229,0.0950234537453133,1,-4.400254398404223,8303.269013641484,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 07:10:00,2025-04-03 07:30:00,83136.96771,83300.338995,0.04744042139277231,1,7.7504026038787535,8331.343536773747,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 07:30:00,2025-04-03 08:20:00,83383.68100499999,83599.689245,0.047459984163210914,1,10.251747649523542,8362.966384065108,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 08:20:00,2025-04-03 08:40:00,83683.33075499999,83646.14600500002,0.09493907559824462,1,-3.5302857913490966,8355.905812482411,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 08:40:00,2025-04-03 08:50:00,83729.833995,83524.72674499999,0.09480623743183729,1,-19.445446642491298,8317.01491919743,Stop Loss,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 08:50:00,2025-04-03 09:05:00,83608.293255,83641.65825000001,0.09450215840597903,1,3.153064042705721,8323.321047282843,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
2025-04-03 09:05:00,2025-04-03 09:40:00,83725.34174999999,83704.12700000001,0.09444159712753518,1,-2.0035548726599255,8319.313937537525,Trailing Take Profit,2,10000.0,,,,5,20,62,16,83.89110212383862,22.627000767191063,,,,,,,,27.62987165735165
